"","gen_id","plant_id","id","segment","cut","zoom","repetition","value","name","type","gtype"
"686","A","A06",2,"S2","C03","Z10","01","194.533","Exodermis","XM","w"
"687","A","A06",2,"S2","C03","Z10","01","250.5","Exodermis","XM","w"
"688","A","A06",2,"S2","C03","Z10","01","61.367","Exodermis","XM","w"
"689","A","A06",2,"S2","C03","Z10","01","109.736","Exodermis","XM","w"
"690","A","A06",2,"S2","C03","Z10","01","166.977","Exodermis","XM","w"
"691","A","A06",2,"S2","C03","Z10","01","940.361","Exodermis","XM","w"
"692","A","A06",2,"S2","C03","Z10","01","986.079","Exodermis","XM","w"
"693","A","A06",2,"S2","C03","Z10","01","995.289","Exodermis","XM","w"
"694","A","A06",2,"S2","C03","Z10","01","299.575","Exodermis","YM","w"
"695","A","A06",2,"S2","C03","Z10","01","274.116","Exodermis","YM","w"
"696","A","A06",2,"S2","C03","Z10","01","774.951","Exodermis","YM","w"
"697","A","A06",2,"S2","C03","Z10","01","724.683","Exodermis","YM","w"
"698","A","A06",2,"S2","C03","Z10","01","691.15","Exodermis","YM","w"
"699","A","A06",2,"S2","C03","Z10","01","712.813","Exodermis","YM","w"
"700","A","A06",2,"S2","C03","Z10","01","740.869","Exodermis","YM","w"
"701","A","A06",2,"S2","C03","Z10","01","780.253","Exodermis","YM","w"
"702","A","A06",2,"S2","C03","Z10","01","47.827","Exodermis","length","w"
"703","A","A06",2,"S2","C03","Z10","01","39.601","Exodermis","length","w"
"704","A","A06",2,"S2","C03","Z10","01","62.066","Exodermis","length","w"
"705","A","A06",2,"S2","C03","Z10","01","70.796","Exodermis","length","w"
"706","A","A06",2,"S2","C03","Z10","01","55.043","Exodermis","length","w"
"707","A","A06",2,"S2","C03","Z10","01","41.124","Exodermis","length","w"
"708","A","A06",2,"S2","C03","Z10","01","26.049","Exodermis","length","w"
"709","A","A06",2,"S2","C03","Z10","01","41.433","Exodermis","length","w"
"710","A","A06",2,"S2","C03","Z10","01","368.571","Phloem","area","w"
"711","A","A06",2,"S2","C03","Z10","01","368.861","Phloem","area","w"
"712","A","A06",2,"S2","C03","Z10","01","256.637","Phloem","area","w"
"713","A","A06",2,"S2","C03","Z10","01","429.758","Phloem","area","w"
"714","A","A06",2,"S2","C03","Z10","01","115.414","Phloem","area","w"
"715","A","A06",2,"S2","C03","Z10","01","283.606","Phloem","area","w"
"716","A","A06",2,"S2","C03","Z10","01","309.994","Phloem","area","w"
"717","A","A06",2,"S2","C03","Z10","01","461.657","Phloem","area","w"
"718","A","A06",2,"S2","C03","Z10","01","957.532","Phloem","area","w"
"719","A","A06",2,"S2","C03","Z10","01","295.785","Phloem","area","w"
"720","A","A06",2,"S2","C03","Z10","01","440.778","Phloem","area","w"
"721","A","A06",2,"S2","C03","Z10","01","710.174","Phloem","area","w"
"722","A","A06",2,"S2","C03","Z10","01","269.072","Phloem","XM","w"
"723","A","A06",2,"S2","C03","Z10","01","255.03","Phloem","XM","w"
"724","A","A06",2,"S2","C03","Z10","01","239.921","Phloem","XM","w"
"725","A","A06",2,"S2","C03","Z10","01","218.141","Phloem","XM","w"
"726","A","A06",2,"S2","C03","Z10","01","253.265","Phloem","XM","w"
"727","A","A06",2,"S2","C03","Z10","01","227.197","Phloem","XM","w"
"728","A","A06",2,"S2","C03","Z10","01","536.183","Phloem","XM","w"
"729","A","A06",2,"S2","C03","Z10","01","527.596","Phloem","XM","w"
"730","A","A06",2,"S2","C03","Z10","01","517.997","Phloem","XM","w"
"731","A","A06",2,"S2","C03","Z10","01","663.99","Phloem","XM","w"
"732","A","A06",2,"S2","C03","Z10","01","670.35","Phloem","XM","w"
"733","A","A06",2,"S2","C03","Z10","01","679.777","Phloem","XM","w"
"734","A","A06",2,"S2","C03","Z10","01","429.438","Phloem","YM","w"
"735","A","A06",2,"S2","C03","Z10","01","420.451","Phloem","YM","w"
"736","A","A06",2,"S2","C03","Z10","01","426.234","Phloem","YM","w"
"737","A","A06",2,"S2","C03","Z10","01","430.639","Phloem","YM","w"
"738","A","A06",2,"S2","C03","Z10","01","452.861","Phloem","YM","w"
"739","A","A06",2,"S2","C03","Z10","01","462.06","Phloem","YM","w"
"740","A","A06",2,"S2","C03","Z10","01","252.812","Phloem","YM","w"
"741","A","A06",2,"S2","C03","Z10","01","237.52","Phloem","YM","w"
"742","A","A06",2,"S2","C03","Z10","01","214.234","Phloem","YM","w"
"743","A","A06",2,"S2","C03","Z10","01","220.963","Phloem","YM","w"
"744","A","A06",2,"S2","C03","Z10","01","198.774","Phloem","YM","w"
"745","A","A06",2,"S2","C03","Z10","01","176.264","Phloem","YM","w"
"746","A","A06",2,"S2","C03","Z10","01","15.231","Phloem","length","w"
"747","A","A06",2,"S2","C03","Z10","01","14.258","Phloem","length","w"
"748","A","A06",2,"S2","C03","Z10","01","12.397","Phloem","length","w"
"749","A","A06",2,"S2","C03","Z10","01","15.626","Phloem","length","w"
"750","A","A06",2,"S2","C03","Z10","01","13.473","Phloem","length","w"
"751","A","A06",2,"S2","C03","Z10","01","10.784","Phloem","length","w"
"752","A","A06",2,"S2","C03","Z10","01","26.779","Phloem","length","w"
"753","A","A06",2,"S2","C03","Z10","01","22.34","Phloem","length","w"
"754","A","A06",2,"S2","C03","Z10","01","12.675","Phloem","length","w"
"755","A","A06",2,"S2","C03","Z10","01","22","Phloem","length","w"
"756","A","A06",2,"S2","C03","Z10","01","23.405","Phloem","length","w"
"757","A","A06",2,"S2","C03","Z10","01","17.828","Phloem","length","w"
"758","A","A06",2,"S2","C03","Z10","01","endodermis","Barriers","type","w"
"759","A","A06",2,"S2","C03","Z10","01","exodermis","Barriers","type","w"
"760","A","A06",2,"S2","C03","Z10","01","1","Barriers","stage","w"
"761","A","A06",2,"S2","C03","Z10","01","2","Barriers","stage","w"
"762","A","A06",2,"S2","C03","Z10","01","20","stele","nLayers","w"
"763","A","A06",2,"S2","C03","Z10","01","381.9","stele","radius","w"
"764","A","A06",2,"S2","C03","Z10","01","1","pericycle","nLayers","w"
"765","A","A06",2,"S2","C03","Z10","01",NA,"pericycle","radius","w"
"766","A","A06",2,"S2","C03","Z10","01","1","endodermis","nLayers","w"
"767","A","A06",2,"S2","C03","Z10","01",NA,"endodermis","radius","w"
"768","A","A06",2,"S2","C03","Z10","01","4","cortex","nLayers","w"
"769","A","A06",2,"S2","C03","Z10","01","255","cortex","radius","w"
"770","A","A06",2,"S2","C03","Z10","01","1","epidermis","nLayers","w"
"771","A","A06",2,"S2","C03","Z10","01",NA,"epidermis","radius","w"
"772","A","A06",2,"S2","C03","Z10","01","0","exodermis","nLayers","w"
"773","A","A06",2,"S2","C03","Z10","01",NA,"exodermis","radius","w"
"774","A","A06",2,"S2","C03","Z10","01","4","phloem","nLayers","w"
"775","A","A06",2,"S2","C03","Z10","01","61.97","phloem","radius","w"
"776","A","A06",3,"S4","C01","Z20","01","56.75","Xylem","area","w"
"777","A","A06",3,"S4","C01","Z20","01","92.375","Xylem","area","w"
"778","A","A06",3,"S4","C01","Z20","01","316.938","Xylem","area","w"
"779","A","A06",3,"S4","C01","Z20","01","248.438","Xylem","area","w"
"780","A","A06",3,"S4","C01","Z20","01","170","Xylem","area","w"
"781","A","A06",3,"S4","C01","Z20","01","79.562","Xylem","area","w"
"782","A","A06",3,"S4","C01","Z20","01","95.438","Xylem","area","w"
"783","A","A06",3,"S4","C01","Z20","01","288.953","Xylem","XM","w"
"784","A","A06",3,"S4","C01","Z20","01","280.8","Xylem","XM","w"
"785","A","A06",3,"S4","C01","Z20","01","274.934","Xylem","XM","w"
"786","A","A06",3,"S4","C01","Z20","01","272.081","Xylem","XM","w"
"787","A","A06",3,"S4","C01","Z20","01","260.658","Xylem","XM","w"
"788","A","A06",3,"S4","C01","Z20","01","256.149","Xylem","XM","w"
"789","A","A06",3,"S4","C01","Z20","01","255.38","Xylem","XM","w"
"790","A","A06",3,"S4","C01","Z20","01","261.562","Xylem","YM","w"
"791","A","A06",3,"S4","C01","Z20","01","256.903","Xylem","YM","w"
"792","A","A06",3,"S4","C01","Z20","01","242.868","Xylem","YM","w"
"793","A","A06",3,"S4","C01","Z20","01","227.625","Xylem","YM","w"
"794","A","A06",3,"S4","C01","Z20","01","218.752","Xylem","YM","w"
"795","A","A06",3,"S4","C01","Z20","01","207.498","Xylem","YM","w"
"796","A","A06",3,"S4","C01","Z20","01","230.381","Xylem","YM","w"
"797","A","A06",3,"S4","C01","Z20","01","70.312","Parenchyma","area","w"
"798","A","A06",3,"S4","C01","Z20","01","11.812","Parenchyma","area","w"
"799","A","A06",3,"S4","C01","Z20","01","26.625","Parenchyma","area","w"
"800","A","A06",3,"S4","C01","Z20","01","22.938","Parenchyma","area","w"
"801","A","A06",3,"S4","C01","Z20","01","34.812","Parenchyma","area","w"
"802","A","A06",3,"S4","C01","Z20","01","43","Parenchyma","area","w"
"803","A","A06",3,"S4","C01","Z20","01","68.312","Parenchyma","area","w"
"804","A","A06",3,"S4","C01","Z20","01","53.625","Parenchyma","area","w"
"805","A","A06",3,"S4","C01","Z20","01","24.125","Parenchyma","area","w"
"806","A","A06",3,"S4","C01","Z20","01","54.938","Parenchyma","area","w"
"807","A","A06",3,"S4","C01","Z20","01","46.875","Parenchyma","area","w"
"808","A","A06",3,"S4","C01","Z20","01","41.25","Parenchyma","area","w"
"809","A","A06",3,"S4","C01","Z20","01","230.883","Parenchyma","XM","w"
"810","A","A06",3,"S4","C01","Z20","01","236.218","Parenchyma","XM","w"
"811","A","A06",3,"S4","C01","Z20","01","238.509","Parenchyma","XM","w"
"812","A","A06",3,"S4","C01","Z20","01","241.048","Parenchyma","XM","w"
"813","A","A06",3,"S4","C01","Z20","01","246.538","Parenchyma","XM","w"
"814","A","A06",3,"S4","C01","Z20","01","252.945","Parenchyma","XM","w"
"815","A","A06",3,"S4","C01","Z20","01","260.005","Parenchyma","XM","w"
"816","A","A06",3,"S4","C01","Z20","01","302.179","Parenchyma","XM","w"
"817","A","A06",3,"S4","C01","Z20","01","296.473","Parenchyma","XM","w"
"818","A","A06",3,"S4","C01","Z20","01","290.589","Parenchyma","XM","w"
"819","A","A06",3,"S4","C01","Z20","01","286.959","Parenchyma","XM","w"
"820","A","A06",3,"S4","C01","Z20","01","280.228","Parenchyma","XM","w"
"821","A","A06",3,"S4","C01","Z20","01","252.725","Parenchyma","YM","w"
"822","A","A06",3,"S4","C01","Z20","01","249.556","Parenchyma","YM","w"
"823","A","A06",3,"S4","C01","Z20","01","246.568","Parenchyma","YM","w"
"824","A","A06",3,"S4","C01","Z20","01","242.386","Parenchyma","YM","w"
"825","A","A06",3,"S4","C01","Z20","01","241.781","Parenchyma","YM","w"
"826","A","A06",3,"S4","C01","Z20","01","240.62","Parenchyma","YM","w"
"827","A","A06",3,"S4","C01","Z20","01","238.039","Parenchyma","YM","w"
"828","A","A06",3,"S4","C01","Z20","01","203.582","Parenchyma","YM","w"
"829","A","A06",3,"S4","C01","Z20","01","206.155","Parenchyma","YM","w"
"830","A","A06",3,"S4","C01","Z20","01","207.534","Parenchyma","YM","w"
"831","A","A06",3,"S4","C01","Z20","01","215.816","Parenchyma","YM","w"
"832","A","A06",3,"S4","C01","Z20","01","218.522","Parenchyma","YM","w"
"833","A","A06",3,"S4","C01","Z20","01","8154.875","Stele","area","w"
"834","A","A06",3,"S4","C01","Z20","01","272.239","Stele","XM","w"
"835","A","A06",3,"S4","C01","Z20","01","240.171","Stele","YM","w"
"836","A","A06",3,"S4","C01","Z20","01","218.625","Cortex","area","w"
"837","A","A06",3,"S4","C01","Z20","01","509.5","Cortex","area","w"
"838","A","A06",3,"S4","C01","Z20","01","548.562","Cortex","area","w"
"839","A","A06",3,"S4","C01","Z20","01","980.438","Cortex","area","w"
"840","A","A06",3,"S4","C01","Z20","01","563.562","Cortex","area","w"
"841","A","A06",3,"S4","C01","Z20","01","277.062","Cortex","area","w"
"842","A","A06",3,"S4","C01","Z20","01","228.375","Cortex","area","w"
"843","A","A06",3,"S4","C01","Z20","01","670.062","Cortex","area","w"
"844","A","A06",3,"S4","C01","Z20","01","218.38","Cortex","XM","w"
"845","A","A06",3,"S4","C01","Z20","01","209.443","Cortex","XM","w"
"846","A","A06",3,"S4","C01","Z20","01","189.396","Cortex","XM","w"
"847","A","A06",3,"S4","C01","Z20","01","168.787","Cortex","XM","w"
"848","A","A06",3,"S4","C01","Z20","01","138.613","Cortex","XM","w"
"849","A","A06",3,"S4","C01","Z20","01","317.422","Cortex","XM","w"
"850","A","A06",3,"S4","C01","Z20","01","329.706","Cortex","XM","w"
"851","A","A06",3,"S4","C01","Z20","01","337.77","Cortex","XM","w"
"852","A","A06",3,"S4","C01","Z20","01","275.618","Cortex","YM","w"
"853","A","A06",3,"S4","C01","Z20","01","287.882","Cortex","YM","w"
"854","A","A06",3,"S4","C01","Z20","01","293.479","Cortex","YM","w"
"855","A","A06",3,"S4","C01","Z20","01","310.818","Cortex","YM","w"
"856","A","A06",3,"S4","C01","Z20","01","323.231","Cortex","YM","w"
"857","A","A06",3,"S4","C01","Z20","01","291.424","Cortex","YM","w"
"858","A","A06",3,"S4","C01","Z20","01","299.712","Cortex","YM","w"
"859","A","A06",3,"S4","C01","Z20","01","318.001","Cortex","YM","w"
"860","A","A06",3,"S4","C01","Z20","01","9.852","Cortex","length","w"
"861","A","A06",3,"S4","C01","Z20","01","15.752","Cortex","length","w"
"862","A","A06",3,"S4","C01","Z20","01","13.73","Cortex","length","w"
"863","A","A06",3,"S4","C01","Z20","01","34.635","Cortex","length","w"
"864","A","A06",3,"S4","C01","Z20","01","21.03","Cortex","length","w"
"865","A","A06",3,"S4","C01","Z20","01","15.758","Cortex","length","w"
"866","A","A06",3,"S4","C01","Z20","01","9.552","Cortex","length","w"
"867","A","A06",3,"S4","C01","Z20","01","28.692","Cortex","length","w"
"868","A","A06",3,"S4","C01","Z20","01","66.062","Pericycle","area","w"
"869","A","A06",3,"S4","C01","Z20","01","79.5","Pericycle","area","w"
"870","A","A06",3,"S4","C01","Z20","01","59.812","Pericycle","area","w"
"871","A","A06",3,"S4","C01","Z20","01","87.938","Pericycle","area","w"
"872","A","A06",3,"S4","C01","Z20","01","119.812","Pericycle","area","w"
"873","A","A06",3,"S4","C01","Z20","01","64.938","Pericycle","area","w"
"874","A","A06",3,"S4","C01","Z20","01","81.312","Pericycle","area","w"
"875","A","A06",3,"S4","C01","Z20","01","85.188","Pericycle","area","w"
"876","A","A06",3,"S4","C01","Z20","01","125.188","Pericycle","area","w"
"877","A","A06",3,"S4","C01","Z20","01","75.438","Pericycle","area","w"
"878","A","A06",3,"S4","C01","Z20","01","63.062","Pericycle","area","w"
"879","A","A06",3,"S4","C01","Z20","01","116.875","Pericycle","area","w"
"880","A","A06",3,"S4","C01","Z20","01","118.75","Pericycle","area","w"
"881","A","A06",3,"S4","C01","Z20","01","119.625","Pericycle","area","w"
"882","A","A06",3,"S4","C01","Z20","01","119.438","Pericycle","area","w"
"883","A","A06",3,"S4","C01","Z20","01","50.312","Pericycle","area","w"
"884","A","A06",3,"S4","C01","Z20","01","75.75","Pericycle","area","w"
"885","A","A06",3,"S4","C01","Z20","01","53.438","Pericycle","area","w"
"886","A","A06",3,"S4","C01","Z20","01","75.062","Pericycle","area","w"
"887","A","A06",3,"S4","C01","Z20","01","230.179","Pericycle","XM","w"
"888","A","A06",3,"S4","C01","Z20","01","230.96","Pericycle","XM","w"
"889","A","A06",3,"S4","C01","Z20","01","237.254","Pericycle","XM","w"
"890","A","A06",3,"S4","C01","Z20","01","240.85","Pericycle","XM","w"
"891","A","A06",3,"S4","C01","Z20","01","249.966","Pericycle","XM","w"
"892","A","A06",3,"S4","C01","Z20","01","259.296","Pericycle","XM","w"
"893","A","A06",3,"S4","C01","Z20","01","268.257","Pericycle","XM","w"
"894","A","A06",3,"S4","C01","Z20","01","276.688","Pericycle","XM","w"
"895","A","A06",3,"S4","C01","Z20","01","286.903","Pericycle","XM","w"
"896","A","A06",3,"S4","C01","Z20","01","296.727","Pericycle","XM","w"
"897","A","A06",3,"S4","C01","Z20","01","303.46","Pericycle","XM","w"
"898","A","A06",3,"S4","C01","Z20","01","309.003","Pericycle","XM","w"
"899","A","A06",3,"S4","C01","Z20","01","315.067","Pericycle","XM","w"
"900","A","A06",3,"S4","C01","Z20","01","315.619","Pericycle","XM","w"
"901","A","A06",3,"S4","C01","Z20","01","314.065","Pericycle","XM","w"
"902","A","A06",3,"S4","C01","Z20","01","308.379","Pericycle","XM","w"
"903","A","A06",3,"S4","C01","Z20","01","306.418","Pericycle","XM","w"
"904","A","A06",3,"S4","C01","Z20","01","295.587","Pericycle","XM","w"
"905","A","A06",3,"S4","C01","Z20","01","303.171","Pericycle","XM","w"
"906","A","A06",3,"S4","C01","Z20","01","245.163","Pericycle","YM","w"
"907","A","A06",3,"S4","C01","Z20","01","253.17","Pericycle","YM","w"
"908","A","A06",3,"S4","C01","Z20","01","261.536","Pericycle","YM","w"
"909","A","A06",3,"S4","C01","Z20","01","272.309","Pericycle","YM","w"
"910","A","A06",3,"S4","C01","Z20","01","278.219","Pericycle","YM","w"
"911","A","A06",3,"S4","C01","Z20","01","283.15","Pericycle","YM","w"
"912","A","A06",3,"S4","C01","Z20","01","281.793","Pericycle","YM","w"
"913","A","A06",3,"S4","C01","Z20","01","282.867","Pericycle","YM","w"
"914","A","A06",3,"S4","C01","Z20","01","281.25","Pericycle","YM","w"
"915","A","A06",3,"S4","C01","Z20","01","274.611","Pericycle","YM","w"
"916","A","A06",3,"S4","C01","Z20","01","269.228","Pericycle","YM","w"
"917","A","A06",3,"S4","C01","Z20","01","262.576","Pericycle","YM","w"
"918","A","A06",3,"S4","C01","Z20","01","253.009","Pericycle","YM","w"
"919","A","A06",3,"S4","C01","Z20","01","243.541","Pericycle","YM","w"
"920","A","A06",3,"S4","C01","Z20","01","233.03","Pericycle","YM","w"
"921","A","A06",3,"S4","C01","Z20","01","224.667","Pericycle","YM","w"
"922","A","A06",3,"S4","C01","Z20","01","214.245","Pericycle","YM","w"
"923","A","A06",3,"S4","C01","Z20","01","198.559","Pericycle","YM","w"
"924","A","A06",3,"S4","C01","Z20","01","204.573","Pericycle","YM","w"
"925","A","A06",3,"S4","C01","Z20","01","8.493","Pericycle","length","w"
"926","A","A06",3,"S4","C01","Z20","01","8.497","Pericycle","length","w"
"927","A","A06",3,"S4","C01","Z20","01","6.305","Pericycle","length","w"
"928","A","A06",3,"S4","C01","Z20","01","7.032","Pericycle","length","w"
"929","A","A06",3,"S4","C01","Z20","01","10.15","Pericycle","length","w"
"930","A","A06",3,"S4","C01","Z20","01","8.276","Pericycle","length","w"
"931","A","A06",3,"S4","C01","Z20","01","10.987","Pericycle","length","w"
"932","A","A06",3,"S4","C01","Z20","01","10.505","Pericycle","length","w"
"933","A","A06",3,"S4","C01","Z20","01","12.834","Pericycle","length","w"
"934","A","A06",3,"S4","C01","Z20","01","9.517","Pericycle","length","w"
"935","A","A06",3,"S4","C01","Z20","01","8.707","Pericycle","length","w"
"936","A","A06",3,"S4","C01","Z20","01","12.219","Pericycle","length","w"
"937","A","A06",3,"S4","C01","Z20","01","13.933","Pericycle","length","w"
"938","A","A06",3,"S4","C01","Z20","01","12","Pericycle","length","w"
"939","A","A06",3,"S4","C01","Z20","01","10.371","Pericycle","length","w"
"940","A","A06",3,"S4","C01","Z20","01","6.6","Pericycle","length","w"
"941","A","A06",3,"S4","C01","Z20","01","8.322","Pericycle","length","w"
"942","A","A06",3,"S4","C01","Z20","01","8.322","Pericycle","length","w"
"943","A","A06",3,"S4","C01","Z20","01","7.603","Pericycle","length","w"
"944","A","A06",3,"S4","C01","Z20","01","152.312","Endodermis","area","w"
"945","A","A06",3,"S4","C01","Z20","01","157.875","Endodermis","area","w"
"946","A","A06",3,"S4","C01","Z20","01","163.438","Endodermis","area","w"
"947","A","A06",3,"S4","C01","Z20","01","174.375","Endodermis","area","w"
"948","A","A06",3,"S4","C01","Z20","01","227.938","Endodermis","area","w"
"949","A","A06",3,"S4","C01","Z20","01","239.188","Endodermis","area","w"
"950","A","A06",3,"S4","C01","Z20","01","188.625","Endodermis","area","w"
"951","A","A06",3,"S4","C01","Z20","01","165.188","Endodermis","area","w"
"952","A","A06",3,"S4","C01","Z20","01","212.938","Endodermis","area","w"
"953","A","A06",3,"S4","C01","Z20","01","146.125","Endodermis","area","w"
"954","A","A06",3,"S4","C01","Z20","01","308","Endodermis","area","w"
"955","A","A06",3,"S4","C01","Z20","01","217.562","Endodermis","area","w"
"956","A","A06",3,"S4","C01","Z20","01","78.875","Endodermis","area","w"
"957","A","A06",3,"S4","C01","Z20","01","143.688","Endodermis","area","w"
"958","A","A06",3,"S4","C01","Z20","01","130.188","Endodermis","area","w"
"959","A","A06",3,"S4","C01","Z20","01","217.71","Endodermis","XM","w"
"960","A","A06",3,"S4","C01","Z20","01","221.534","Endodermis","XM","w"
"961","A","A06",3,"S4","C01","Z20","01","229.83","Endodermis","XM","w"
"962","A","A06",3,"S4","C01","Z20","01","234.937","Endodermis","XM","w"
"963","A","A06",3,"S4","C01","Z20","01","250.32","Endodermis","XM","w"
"964","A","A06",3,"S4","C01","Z20","01","266.726","Endodermis","XM","w"
"965","A","A06",3,"S4","C01","Z20","01","283.189","Endodermis","XM","w"
"966","A","A06",3,"S4","C01","Z20","01","296.541","Endodermis","XM","w"
"967","A","A06",3,"S4","C01","Z20","01","309.134","Endodermis","XM","w"
"968","A","A06",3,"S4","C01","Z20","01","319.503","Endodermis","XM","w"
"969","A","A06",3,"S4","C01","Z20","01","330.352","Endodermis","XM","w"
"970","A","A06",3,"S4","C01","Z20","01","327.026","Endodermis","XM","w"
"971","A","A06",3,"S4","C01","Z20","01","317.089","Endodermis","XM","w"
"972","A","A06",3,"S4","C01","Z20","01","315.599","Endodermis","XM","w"
"973","A","A06",3,"S4","C01","Z20","01","309.808","Endodermis","XM","w"
"974","A","A06",3,"S4","C01","Z20","01","247.828","Endodermis","YM","w"
"975","A","A06",3,"S4","C01","Z20","01","260.185","Endodermis","YM","w"
"976","A","A06",3,"S4","C01","Z20","01","270.463","Endodermis","YM","w"
"977","A","A06",3,"S4","C01","Z20","01","284.2","Endodermis","YM","w"
"978","A","A06",3,"S4","C01","Z20","01","292.175","Endodermis","YM","w"
"979","A","A06",3,"S4","C01","Z20","01","294.432","Endodermis","YM","w"
"980","A","A06",3,"S4","C01","Z20","01","294.875","Endodermis","YM","w"
"981","A","A06",3,"S4","C01","Z20","01","289.544","Endodermis","YM","w"
"982","A","A06",3,"S4","C01","Z20","01","278.881","Endodermis","YM","w"
"983","A","A06",3,"S4","C01","Z20","01","266.359","Endodermis","YM","w"
"984","A","A06",3,"S4","C01","Z20","01","252.238","Endodermis","YM","w"
"985","A","A06",3,"S4","C01","Z20","01","232.326","Endodermis","YM","w"
"986","A","A06",3,"S4","C01","Z20","01","222.294","Endodermis","YM","w"
"987","A","A06",3,"S4","C01","Z20","01","210.417","Endodermis","YM","w"
"988","A","A06",3,"S4","C01","Z20","01","198.601","Endodermis","YM","w"
"989","A","A06",3,"S4","C01","Z20","01","13.025","Endodermis","length","w"
"990","A","A06",3,"S4","C01","Z20","01","13.082","Endodermis","length","w"
"991","A","A06",3,"S4","C01","Z20","01","13.211","Endodermis","length","w"
"992","A","A06",3,"S4","C01","Z20","01","12.125","Endodermis","length","w"
"993","A","A06",3,"S4","C01","Z20","01","15.263","Endodermis","length","w"
"994","A","A06",3,"S4","C01","Z20","01","14.693","Endodermis","length","w"
"995","A","A06",3,"S4","C01","Z20","01","13.884","Endodermis","length","w"
"996","A","A06",3,"S4","C01","Z20","01","13.263","Endodermis","length","w"
"997","A","A06",3,"S4","C01","Z20","01","12.6","Endodermis","length","w"
"998","A","A06",3,"S4","C01","Z20","01","10.853","Endodermis","length","w"
"999","A","A06",3,"S4","C01","Z20","01","17.468","Endodermis","length","w"
"1000","A","A06",3,"S4","C01","Z20","01","13.63","Endodermis","length","w"
"1001","A","A06",3,"S4","C01","Z20","01","9.179","Endodermis","length","w"
"1002","A","A06",3,"S4","C01","Z20","01","13.125","Endodermis","length","w"
"1003","A","A06",3,"S4","C01","Z20","01","8.98","Endodermis","length","w"
"1004","A","A06",3,"S4","C01","Z20","01","153","Epidermis","area","w"
"1005","A","A06",3,"S4","C01","Z20","01","146.188","Epidermis","area","w"
"1006","A","A06",3,"S4","C01","Z20","01","176.375","Epidermis","area","w"
"1007","A","A06",3,"S4","C01","Z20","01","218.625","Epidermis","area","w"
"1008","A","A06",3,"S4","C01","Z20","01","258.812","Epidermis","area","w"
"1009","A","A06",3,"S4","C01","Z20","01","333.334","Epidermis","XM","w"
"1010","A","A06",3,"S4","C01","Z20","01","347.399","Epidermis","XM","w"
"1011","A","A06",3,"S4","C01","Z20","01","360.394","Epidermis","XM","w"
"1012","A","A06",3,"S4","C01","Z20","01","376.669","Epidermis","XM","w"
"1013","A","A06",3,"S4","C01","Z20","01","404.123","Epidermis","XM","w"
"1014","A","A06",3,"S4","C01","Z20","01","37.943","Epidermis","YM","w"
"1015","A","A06",3,"S4","C01","Z20","01","47.878","Epidermis","YM","w"
"1016","A","A06",3,"S4","C01","Z20","01","61.487","Epidermis","YM","w"
"1017","A","A06",3,"S4","C01","Z20","01","88.085","Epidermis","YM","w"
"1018","A","A06",3,"S4","C01","Z20","01","115.901","Epidermis","YM","w"
"1019","A","A06",3,"S4","C01","Z20","01","14.02","Epidermis","length","w"
"1020","A","A06",3,"S4","C01","Z20","01","14.853","Epidermis","length","w"
"1021","A","A06",3,"S4","C01","Z20","01","16.508","Epidermis","length","w"
"1022","A","A06",3,"S4","C01","Z20","01","16.088","Epidermis","length","w"
"1023","A","A06",3,"S4","C01","Z20","01","11.982","Epidermis","length","w"
"1024","A","A06",3,"S4","C01","Z20","01","454.688","Exodermis","area","w"
"1025","A","A06",3,"S4","C01","Z20","01","559.438","Exodermis","area","w"
"1026","A","A06",3,"S4","C01","Z20","01","393.75","Exodermis","area","w"
"1027","A","A06",3,"S4","C01","Z20","01","577.438","Exodermis","area","w"
"1028","A","A06",3,"S4","C01","Z20","01","292.938","Exodermis","area","w"
"1029","A","A06",3,"S4","C01","Z20","01","657.5","Exodermis","area","w"
"1030","A","A06",3,"S4","C01","Z20","01","282.5","Exodermis","area","w"
"1031","A","A06",3,"S4","C01","Z20","01","436.625","Exodermis","area","w"
"1032","A","A06",3,"S4","C01","Z20","01","597.5","Exodermis","area","w"
"1033","A","A06",3,"S4","C01","Z20","01","516.938","Exodermis","area","w"
"1034","A","A06",3,"S4","C01","Z20","01","77.597","Exodermis","XM","w"
"1035","A","A06",3,"S4","C01","Z20","01","103.936","Exodermis","XM","w"
"1036","A","A06",3,"S4","C01","Z20","01","149.545","Exodermis","XM","w"
"1037","A","A06",3,"S4","C01","Z20","01","204.395","Exodermis","XM","w"
"1038","A","A06",3,"S4","C01","Z20","01","278.857","Exodermis","XM","w"
"1039","A","A06",3,"S4","C01","Z20","01","359.976","Exodermis","XM","w"
"1040","A","A06",3,"S4","C01","Z20","01","381.811","Exodermis","XM","w"
"1041","A","A06",3,"S4","C01","Z20","01","390.687","Exodermis","XM","w"
"1042","A","A06",3,"S4","C01","Z20","01","387.056","Exodermis","XM","w"
"1043","A","A06",3,"S4","C01","Z20","01","297.749","Exodermis","XM","w"
"1044","A","A06",3,"S4","C01","Z20","01","180.86","Exodermis","YM","w"
"1045","A","A06",3,"S4","C01","Z20","01","282.697","Exodermis","YM","w"
"1046","A","A06",3,"S4","C01","Z20","01","356.994","Exodermis","YM","w"
"1047","A","A06",3,"S4","C01","Z20","01","368.47","Exodermis","YM","w"
"1048","A","A06",3,"S4","C01","Z20","01","373.941","Exodermis","YM","w"
